Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
5.19901196,27.57142857,27.42857143,27.5,27.5,Bm8,period_data_Bm8.csv,-0.142857143,-0.321428571,-0.25,-0.25,6.727499948
5.71891316,27.57142857,27.42857143,27.5,27.5,Bm8,period_data_Bm8.csv,-0.142857143,-0.321428571,-0.25,-0.25,7.400249948
6.29080447,27.57142857,27.42857143,27.5,27.5,Bm8,period_data_Bm8.csv,-0.142857143,-0.321428571,-0.25,-0.25,8.140274935
6.91988492,27.42857143,27.57142857,27.5,27.5,Bm8,period_data_Bm8.csv,-0.285714286,-0.178571429,-0.25,-0.25,8.954302433
7.61187341,27.42857143,27.57142857,27.5,27.5,Bm8,period_data_Bm8.csv,-0.285714286,-0.178571429,-0.25,-0.25,9.849732673
0.04210267,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.101525609
0.04631293,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.111678153
0.05094423,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.122845985
0.05603865,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.135130576
0.06164251,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.148643622
0.06780676,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.163507982
0.07458744,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.179858789
0.08204618,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.197844659
0.0902508,27.57142857,27.625,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.25,-0.25,0.217629129
0.09927588,27.57142857,27.625,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.25,-0.25,0.239392042
0.10920347,27.57142857,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.125,-0.125,0.263331252
0.12012382,27.57142857,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.125,-0.125,0.289664384
0.1321362,27.57142857,27.5,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.125,-0.125,0.318630817
0.14534982,27.42857143,27.5,27.625,27.625,Bp4,period_data_Bp4.csv,-0.285714286,-0.25,-0.125,-0.125,0.350493899
0.1598848,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.385543284
0.17587328,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.424097613
0.19346061,27.57142857,27.5,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.25,-0.25,-0.25,0.466507379
0.21280667,27.57142857,27.625,27.5,27.5,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.25,-0.25,0.513158114
0.23408734,27.57142857,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.125,-0.125,0.564473933
0.25749607,27.71428571,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,0,-0.125,-0.125,-0.125,0.620921317
0.28324568,27.57142857,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.125,-0.125,0.683013456
0.31157025,27.57142857,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,-0.142857143,-0.125,-0.125,-0.125,0.751314806
0.34272727,27.71428571,27.625,27.625,27.625,Bp4,period_data_Bp4.csv,0,-0.125,-0.125,-0.125,0.826446274
0.377,27.71428571,27.75,27.75,27.75,Bp4,period_data_Bp4.csv,0,0,0,0,0.909090909
0.4147,27.71428571,27.75,27.75,27.75,Bp4,period_data_Bp4.csv,0,0,0,0,1
0.45617,27.85714286,27.875,27.75,27.75,Bp4,period_data_Bp4.csv,0.142857143,0.125,0,0,1.1
0.501787,27.85714286,27.875,28,28,Bp4,period_data_Bp4.csv,0.142857143,0.125,0.25,0.25,1.21
0.5519657,28,28,28,28,Bp4,period_data_Bp4.csv,0.285714286,0.25,0.25,0.25,1.331
0.60716227,28.25,28.25,28.14285714,28.14285714,Bp4,period_data_Bp4.csv,0.535714286,0.5,0.392857143,0.392857143,1.4641
0.6678785,28.14285714,28.125,28.14285714,28.14285714,Bp4,period_data_Bp4.csv,0.428571429,0.375,0.392857143,0.392857143,1.610510007
0.73466635,27.85714286,28,28,27.875,Bp4,period_data_Bp4.csv,0.142857143,0.25,0.25,0.125,1.771561008
0.80813298,27.71428571,27.75,27.625,27.625,Bp4,period_data_Bp4.csv,0,0,-0.125,-0.125,1.948717097
0.88894628,27.28571429,27.375,27.25,27.25,Bp4,period_data_Bp4.csv,-0.428571429,-0.375,-0.5,-0.5,2.143588811
0.97784091,26.875,27,26.875,26.875,Bp4,period_data_Bp4.csv,-0.839285714,-0.75,-0.875,-0.875,2.357947697
1.075625,26.375,26.375,26.25,26.25,Bp4,period_data_Bp4.csv,-1.339285714,-1.375,-1.5,-1.5,2.593742464
1.1831875,25.375,25.5,25.375,25.5,Bp4,period_data_Bp4.csv,-2.339285714,-2.25,-2.375,-2.25,2.853116711
1.30150625,23.88888889,24,23.88888889,23.88888889,Bp4,period_data_Bp4.csv,-3.825396825,-3.75,-3.861111111,-3.861111111,3.138428382
1.43165687,,,,,Bp4,period_data_Bp4.csv,,,,,3.452271208
1.57482256,,,,,Bp4,period_data_Bp4.csv,,,,,3.797498336
1.73230482,,,,,Bp4,period_data_Bp4.csv,,,,,4.177248179
1.9055353,,,,,Bp4,period_data_Bp4.csv,,,,,4.594972993
2.09608883,,,,,Bp4,period_data_Bp4.csv,,,,,5.054470292
2.30569771,,,,,Bp4,period_data_Bp4.csv,,,,,5.559917314
2.53626748,,,,,Bp4,period_data_Bp4.csv,,,,,6.115909043
2.78989423,,,,,Bp4,period_data_Bp4.csv,,,,,6.727499952
3.06888365,,,,,Bp4,period_data_Bp4.csv,,,,,7.40024994
3.37577202,,,,,Bp4,period_data_Bp4.csv,,,,,8.140274946
3.71334922,,,,,Bp4,period_data_Bp4.csv,,,,,8.954302435
4.08468414,,,,,Bp4,period_data_Bp4.csv,,,,,9.849732674
0.03286384,25.875,25.875,25.75,25.875,Ck9,period_data_Ck9.csv,-1.839285714,-1.875,-2,-1.875,0.10152561
0.03615022,25.875,25.875,25.875,25.875,Ck9,period_data_Ck9.csv,-1.839285714,-1.875,-1.875,-1.875,0.111678159
0.03976524,26,25.875,25.875,25.875,Ck9,period_data_Ck9.csv,-1.714285714,-1.875,-1.875,-1.875,0.122845968
0.04374177,25.875,25.875,25.875,26,Ck9,period_data_Ck9.csv,-1.839285714,-1.875,-1.875,-1.75,0.135130584
0.04811594,25.875,26,25.875,26,Ck9,period_data_Ck9.csv,-1.839285714,-1.75,-1.875,-1.75,0.148643621
0.05292754,25.875,26,26,25.875,Ck9,period_data_Ck9.csv,-1.839285714,-1.75,-1.75,-1.875,0.163508001
0.05822029,26,25.875,26,25.875,Ck9,period_data_Ck9.csv,-1.714285714,-1.875,-1.75,-1.875,0.179858789
0.06404232,26,26,26,26,Ck9,period_data_Ck9.csv,-1.714285714,-1.75,-1.75,-1.75,0.197844671
0.07044655,26.125,26,26,26,Ck9,period_data_Ck9.csv,-1.589285714,-1.75,-1.75,-1.75,0.217629132
0.07749121,26,26.125,26,26.125,Ck9,period_data_Ck9.csv,-1.714285714,-1.625,-1.75,-1.625,0.239392061
0.08524033,26.125,26.125,26.11111111,26,Ck9,period_data_Ck9.csv,-1.589285714,-1.625,-1.638888889,-1.75,0.263331264
0.09376436,26.125,26.125,26.25,26.125,Ck9,period_data_Ck9.csv,-1.589285714,-1.625,-1.5,-1.625,0.289664381
0.1031408,26.25,26.25,26.125,26.25,Ck9,period_data_Ck9.csv,-1.464285714,-1.5,-1.625,-1.5,0.318630831
0.11345488,26.25,26.25,26.25,26.25,Ck9,period_data_Ck9.csv,-1.464285714,-1.5,-1.5,-1.5,0.350493914
0.12480036,26.375,26.25,26.375,26.25,Ck9,period_data_Ck9.csv,-1.339285714,-1.5,-1.375,-1.5,0.385543281
0.1372804,26.5,26.375,26.375,26.375,Ck9,period_data_Ck9.csv,-1.214285714,-1.375,-1.375,-1.375,0.424097621
0.15100844,26.5,26.5,26.5,26.42857143,Ck9,period_data_Ck9.csv,-1.214285714,-1.25,-1.25,-1.321428571,0.466507383
0.16610928,26.5,26.5,26.5,26.57142857,Ck9,period_data_Ck9.csv,-1.214285714,-1.25,-1.25,-1.178571429,0.513158109
0.18272021,26.75,26.75,26.75,26.625,Ck9,period_data_Ck9.csv,-0.964285714,-1,-1,-1.125,0.564473926
0.20099223,26.75,26.75,26.75,26.875,Ck9,period_data_Ck9.csv,-0.964285714,-1,-1,-0.875,0.620921316
0.22109146,26.875,27,26.875,27,Ck9,period_data_Ck9.csv,-0.839285714,-0.75,-0.875,-0.75,0.683013469
0.2432006,27.125,27,27.125,27.125,Ck9,period_data_Ck9.csv,-0.589285714,-0.75,-0.625,-0.625,0.751314798
0.26752066,27.28571429,27.28571429,27.25,27.25,Ck9,period_data_Ck9.csv,-0.428571429,-0.464285714,-0.5,-0.5,0.826446277
0.29427273,27.42857143,27.5,27.375,27.375,Ck9,period_data_Ck9.csv,-0.285714286,-0.25,-0.375,-0.375,0.909090918
0.3237,27.71428571,27.75,27.75,27.75,Ck9,period_data_Ck9.csv,0,0,0,0,1
0.35607,28,28,28,28,Ck9,period_data_Ck9.csv,0.285714286,0.25,0.25,0.25,1.1
0.391677,28.5,28.57142857,28.57142857,28.57142857,Ck9,period_data_Ck9.csv,0.785714286,0.821428571,0.821428571,0.821428571,1.21
0.4308447,29,29,29,29,Ck9,period_data_Ck9.csv,1.285714286,1.25,1.25,1.25,1.331
0.47392917,29.71428571,29.71428571,29.66666667,29.71428571,Ck9,period_data_Ck9.csv,2,1.964285714,1.916666667,1.964285714,1.4641
0.52132209,30.57142857,30.5,30.57142857,30.57142857,Ck9,period_data_Ck9.csv,2.857142857,2.75,2.821428571,2.821428571,1.610510009
0.5734543,31.83333333,31.85714286,32,31.85714286,Ck9,period_data_Ck9.csv,4.119047619,4.107142857,4.25,4.107142857,1.771561013
0.63079973,33.66666667,33.66666667,33.66666667,33.66666667,Ck9,period_data_Ck9.csv,5.952380952,5.916666667,5.916666667,5.916666667,1.948717115
0.6938797,36.4,36.33333333,36.5,36.33333333,Ck9,period_data_Ck9.csv,8.685714286,8.583333333,8.75,8.583333333,2.143588817
0.76326767,39.4,39.4,39.4,39.4,Ck9,period_data_Ck9.csv,11.68571429,11.65,11.65,11.65,2.357947698
0.83959443,41.75,41.8,41.8,41.8,Ck9,period_data_Ck9.csv,14.03571429,14.05,14.05,14.05,2.593742447
0.92355388,43.25,43.2,43.25,43,Ck9,period_data_Ck9.csv,15.53571429,15.45,15.5,15.25,2.853116713
1.01590927,43.6,43.75,43.5,43.75,Ck9,period_data_Ck9.csv,15.88571429,16,15.75,16,3.13842839
1.11750019,43.2,43,43.25,43,Ck9,period_data_Ck9.csv,15.48571429,15.25,15.5,15.25,3.452271208
1.22925021,42.2,42,42.25,42.25,Ck9,period_data_Ck9.csv,14.48571429,14.25,14.5,14.5,3.797498332
1.35217523,41.6,41.4,41.75,41.75,Ck9,period_data_Ck9.csv,13.88571429,13.65,14,14,4.177248162
1.48739276,42.2,42,42,42,Ck9,period_data_Ck9.csv,14.48571429,14.25,14.25,14.25,4.594973
1.63613203,43.5,43.5,43.25,43.25,Ck9,period_data_Ck9.csv,15.78571429,15.75,15.5,15.5,5.054470281
1.79974523,45,45,45,45,Ck9,period_data_Ck9.csv,17.28571429,17.25,17.25,17.25,5.5599173
1.97971976,46.75,46.75,46.75,46.75,Ck9,period_data_Ck9.csv,19.03571429,19,19,19,6.115909052
2.17769173,48.5,,48.66666667,48.66666667,Ck9,period_data_Ck9.csv,20.78571429,,20.91666667,20.91666667,6.727499938
2.39546091,,,51,50.5,Ck9,period_data_Ck9.csv,,,23.25,22.75,7.400249954
2.635007,,,,,Ck9,period_data_Ck9.csv,,,,,8.140274946
2.8985077,,,,,Ck9,period_data_Ck9.csv,,,,,8.954302441
3.18835847,,,,,Ck9,period_data_Ck9.csv,,,,,9.849732685
0.08802269,,,,,Cm9,period_data_Cm9.csv,,,,,0.101525594
0.09682496,,,,,Cm9,period_data_Cm9.csv,,,,,0.111678155
0.10650746,,,,,Cm9,period_data_Cm9.csv,,,,,0.122845975
0.1171582,,,,,Cm9,period_data_Cm9.csv,,,,,0.135130565
0.12887403,,,,,Cm9,period_data_Cm9.csv,,,,,0.148643633
0.14176143,,,,,Cm9,period_data_Cm9.csv,,,,,0.163507993
0.15593757,,,,,Cm9,period_data_Cm9.csv,,,,,0.179858789
0.17153133,,,,,Cm9,period_data_Cm9.csv,,,,,0.197844671
0.18868446,,,,,Cm9,period_data_Cm9.csv,,,,,0.217629135
0.20755291,,,,,Cm9,period_data_Cm9.csv,,,,,0.239392053
0.2283082,,,,,Cm9,period_data_Cm9.csv,,,,,0.263331257
0.25113902,,,,,Cm9,period_data_Cm9.csv,,,,,0.289664383
0.27625292,,,,,Cm9,period_data_Cm9.csv,,,,,0.318630819
0.30387821,,,,,Cm9,period_data_Cm9.csv,,,,,0.350493899
0.33426603,47.33333333,47.25,47.25,47.25,Cm9,period_data_Cm9.csv,19.61904762,19.5,19.5,19.5,0.385543287
0.36769264,43.75,43.5,43.25,43.5,Cm9,period_data_Cm9.csv,16.03571429,15.75,15.5,15.75,0.424097624
0.4044619,41.6,41.6,41.5,41.75,Cm9,period_data_Cm9.csv,13.88571429,13.85,13.75,14,0.466507382
0.44490809,42.4,42.5,42.5,42.25,Cm9,period_data_Cm9.csv,14.68571429,14.75,14.75,14.5,0.51315812
0.4893989,43.6,43.75,43.5,43.5,Cm9,period_data_Cm9.csv,15.88571429,16,15.75,15.75,0.564473933
0.53833879,43.25,43.2,43.25,43.25,Cm9,period_data_Cm9.csv,15.53571429,15.45,15.5,15.5,0.620921326
0.59217267,40.8,40.75,40.8,40.8,Cm9,period_data_Cm9.csv,13.08571429,13,13.05,13.05,0.68301346
0.65138993,34.83333333,34.8,35,34.83333333,Cm9,period_data_Cm9.csv,7.119047619,7.05,7.25,7.083333333,0.751314798
0.71652893,30.28571429,30.33333333,30.28571429,30.28571429,Cm9,period_data_Cm9.csv,2.571428571,2.583333333,2.535714286,2.535714286,0.826446286
0.78818182,28.625,28.57142857,28.57142857,28.57142857,Cm9,period_data_Cm9.csv,0.910714286,0.821428571,0.821428571,0.821428571,0.909090911
0.867,27.71428571,27.75,27.75,27.75,Cm9,period_data_Cm9.csv,0,0,0,0,1
0.9537,27.28571429,27.25,27.25,27.25,Cm9,period_data_Cm9.csv,-0.428571429,-0.5,-0.5,-0.5,1.1
1.04907,26.875,26.85714286,26.875,26.875,Cm9,period_data_Cm9.csv,-0.839285714,-0.892857143,-0.875,-0.875,1.21
1.153977,26.75,26.75,26.75,26.75,Cm9,period_data_Cm9.csv,-0.964285714,-1,-1,-1,1.331
1.2693747,26.5,26.5,26.5,26.625,Cm9,period_data_Cm9.csv,-1.214285714,-1.25,-1.25,-1.125,1.4641
1.39631217,26.375,26.375,26.5,26.375,Cm9,period_data_Cm9.csv,-1.339285714,-1.375,-1.25,-1.375,1.61051
1.53594339,26.375,26.375,26.25,26.375,Cm9,period_data_Cm9.csv,-1.339285714,-1.375,-1.5,-1.375,1.771561003
1.68953773,26.25,26.125,26.25,26.125,Cm9,period_data_Cm9.csv,-1.464285714,-1.625,-1.5,-1.625,1.948717105
1.8584915,26.25,26.125,26.125,26.125,Cm9,period_data_Cm9.csv,-1.464285714,-1.625,-1.625,-1.625,2.143588812
2.04434065,26.125,26,26.11111111,26.125,Cm9,period_data_Cm9.csv,-1.589285714,-1.75,-1.638888889,-1.625,2.357947693
2.24877471,26,26.125,26,26.125,Cm9,period_data_Cm9.csv,-1.714285714,-1.625,-1.75,-1.625,2.593742457
2.47365218,26,26,26,26,Cm9,period_data_Cm9.csv,-1.714285714,-1.75,-1.75,-1.75,2.853116701
2.7210174,26,26,26,26,Cm9,period_data_Cm9.csv,-1.714285714,-1.75,-1.75,-1.75,3.138428374
2.99311914,26,25.875,26,25.875,Cm9,period_data_Cm9.csv,-1.714285714,-1.875,-1.75,-1.875,3.452271211
3.29243106,25.875,26,25.875,26,Cm9,period_data_Cm9.csv,-1.839285714,-1.75,-1.875,-1.75,3.797498339
3.62167416,25.875,25.875,25.875,25.875,Cm9,period_data_Cm9.csv,-1.839285714,-1.875,-1.875,-1.875,4.177248166
3.98384158,25.875,25.875,25.875,25.875,Cm9,period_data_Cm9.csv,-1.839285714,-1.875,-1.875,-1.875,4.594972987
4.38222574,25.875,25.875,25.875,25.875,Cm9,period_data_Cm9.csv,-1.839285714,-1.875,-1.875,-1.875,5.054470288
4.82044831,25.875,25.875,25.875,25.875,Cm9,period_data_Cm9.csv,-1.839285714,-1.875,-1.875,-1.875,5.559917313
5.30249314,25.875,25.75,25.875,25.75,Cm9,period_data_Cm9.csv,-1.839285714,-2,-1.875,-2,6.115909043
5.83274246,25.875,25.75,25.875,25.75,Cm9,period_data_Cm9.csv,-1.839285714,-2,-1.875,-2,6.727499954
6.4160167,25.75,25.75,25.875,25.75,Cm9,period_data_Cm9.csv,-1.964285714,-2,-1.875,-2,7.400249942
7.05761837,25.75,25.875,25.875,25.75,Cm9,period_data_Cm9.csv,-1.964285714,-1.875,-1.875,-2,8.140274937
7.76338021,25.75,25.875,25.75,25.75,Cm9,period_data_Cm9.csv,-1.964285714,-1.875,-2,-2,8.954302434
8.53971823,25.75,25.875,25.75,25.875,Cm9,period_data_Cm9.csv,-1.964285714,-1.875,-2,-1.875,9.849732676
0.04636674,25.75,25.75,25.75,25.875,Cp5,period_data_Cp5.csv,-1.964285714,-2,-2,-1.875,0.101525597
0.05100341,25.75,25.875,25.75,25.875,Cp5,period_data_Cp5.csv,-1.964285714,-1.875,-2,-1.875,0.111678148
0.05610376,25.75,25.875,25.75,25.875,Cp5,period_data_Cp5.csv,-1.964285714,-1.875,-2,-1.875,0.122845982
0.06171413,25.75,25.875,25.875,25.875,Cp5,period_data_Cp5.csv,-1.964285714,-1.875,-1.875,-1.875,0.135130567
0.06788554,25.75,25.875,25.875,25.75,Cp5,period_data_Cp5.csv,-1.964285714,-1.875,-1.875,-2,0.148643617
0.0746741,25.875,25.875,25.875,25.75,Cp5,period_data_Cp5.csv,-1.839285714,-1.875,-1.875,-2,0.163507992
0.08214151,25.875,25.75,25.875,25.75,Cp5,period_data_Cp5.csv,-1.839285714,-2,-1.875,-2,0.179858791
0.09035566,25.875,25.875,25.875,25.875,Cp5,period_data_Cp5.csv,-1.839285714,-1.875,-1.875,-1.875,0.197844668
0.09939123,25.875,25.875,26,25.875,Cp5,period_data_Cp5.csv,-1.839285714,-1.875,-1.75,-1.875,0.217629144
0.10933035,25.875,25.875,25.875,25.875,Cp5,period_data_Cp5.csv,-1.839285714,-1.875,-1.875,-1.875,0.239392052
0.12026338,26,25.875,25.875,26,Cp5,period_data_Cp5.csv,-1.714285714,-1.875,-1.875,-1.75,0.263331246
0.13228972,25.875,26,25.875,26,Cp5,period_data_Cp5.csv,-1.839285714,-1.75,-1.875,-1.75,0.289664375
0.14551869,26,26,26,26,Cp5,period_data_Cp5.csv,-1.714285714,-1.75,-1.75,-1.75,0.318630808
0.16007056,26,26,26,26,Cp5,period_data_Cp5.csv,-1.714285714,-1.75,-1.75,-1.75,0.350493891
0.17607762,26.125,26,26,26,Cp5,period_data_Cp5.csv,-1.589285714,-1.75,-1.75,-1.75,0.385543289
0.19368538,26,26.125,26.125,26.125,Cp5,period_data_Cp5.csv,-1.714285714,-1.625,-1.625,-1.625,0.424097613
0.21305392,26.125,26.125,26.22222222,26.125,Cp5,period_data_Cp5.csv,-1.589285714,-1.625,-1.527777778,-1.625,0.466507379
0.23435931,26.25,26.25,26.125,26.25,Cp5,period_data_Cp5.csv,-1.464285714,-1.5,-1.625,-1.5,0.513158113
0.25779524,26.25,26.25,26.375,26.25,Cp5,period_data_Cp5.csv,-1.464285714,-1.5,-1.375,-1.5,0.564473922
0.28357477,26.5,26.5,26.375,26.5,Cp5,period_data_Cp5.csv,-1.214285714,-1.25,-1.375,-1.25,0.620921327
0.31193225,26.625,26.625,26.625,26.57142857,Cp5,period_data_Cp5.csv,-1.089285714,-1.125,-1.125,-1.178571429,0.683013466
0.34312547,26.75,26.625,26.625,26.625,Cp5,period_data_Cp5.csv,-0.964285714,-1.125,-1.125,-1.125,0.751314802
0.37743802,27,27,27,27,Cp5,period_data_Cp5.csv,-0.714285714,-0.75,-0.75,-0.75,0.826446289
0.41518182,27.28571429,27.28571429,27.25,27.25,Cp5,period_data_Cp5.csv,-0.428571429,-0.464285714,-0.5,-0.5,0.909090913
0.4567,27.71428571,27.75,27.75,27.75,Cp5,period_data_Cp5.csv,0,0,0,0,1
0.50237,28.625,28.57142857,28.57142857,28.57142857,Cp5,period_data_Cp5.csv,0.910714286,0.821428571,0.821428571,0.821428571,1.1
0.552607,30.28571429,30.33333333,30.28571429,30.28571429,Cp5,period_data_Cp5.csv,2.571428571,2.583333333,2.535714286,2.535714286,1.21
0.6078677,34.66666667,34.8,34.83333333,34.83333333,Cp5,period_data_Cp5.csv,6.952380952,7.05,7.083333333,7.083333333,1.331
0.66865447,40.6,40.75,40.6,40.6,Cp5,period_data_Cp5.csv,12.88571429,13,12.85,12.85,1.4641
0.73551992,43.25,43,43.25,43,Cp5,period_data_Cp5.csv,15.53571429,15.25,15.5,15.25,1.610510007
0.80907191,43.4,43.5,43.5,43.5,Cp5,period_data_Cp5.csv,15.68571429,15.75,15.75,15.75,1.771561003
0.8899791,42.4,42.25,42.5,42.25,Cp5,period_data_Cp5.csv,14.68571429,14.5,14.75,14.5,1.948717101
0.97897701,41.6,41.4,41.5,41.5,Cp5,period_data_Cp5.csv,13.88571429,13.65,13.75,13.75,2.143588811
1.07687471,43.25,43,43,43.25,Cp5,period_data_Cp5.csv,15.53571429,15.25,15.25,15.5,2.35794769
1.18456218,46.75,46.75,46.75,46.75,Cp5,period_data_Cp5.csv,19.03571429,19,19,19,2.593742457
1.3030184,,,,,Cp5,period_data_Cp5.csv,,,,,2.853116707
1.43332024,,,,,Cp5,period_data_Cp5.csv,,,,,3.138428377
1.57665226,,,,,Cp5,period_data_Cp5.csv,,,,,3.452271206
1.73431749,,,,,Cp5,period_data_Cp5.csv,,,,,3.797498336
1.90774924,,,,,Cp5,period_data_Cp5.csv,,,,,4.177248172
2.09852416,,,,,Cp5,period_data_Cp5.csv,,,,,4.59497298
2.30837658,,,,,Cp5,period_data_Cp5.csv,,,,,5.054470287
2.53921424,,,,,Cp5,period_data_Cp5.csv,,,,,5.55991732
2.79313566,,,,,Cp5,period_data_Cp5.csv,,,,,6.115909043
3.07244923,,,,,Cp5,period_data_Cp5.csv,,,,,6.727499956
3.37969415,,,,,Cp5,period_data_Cp5.csv,,,,,7.400249945
3.71766356,,,,,Cp5,period_data_Cp5.csv,,,,,8.140274929
4.08942992,,,,,Cp5,period_data_Cp5.csv,,,,,8.95430243
4.49837291,,,,,Cp5,period_data_Cp5.csv,,,,,9.849732669
0.12036134,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.1015256
0.13239747,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.111678157
0.14563722,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.122845975
0.16020094,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.135130571
0.17622103,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.148643624
0.19384314,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.163507993
0.21322745,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.179858789
0.2345502,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.197844672
0.25800522,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.217629139
0.28380574,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.239392051
0.31218631,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.263331253
0.34340494,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.289664377
0.37774544,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.31863082
0.41551998,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.350493898
0.45707198,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.38554329
0.50277918,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.424097621
0.55305709,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.466507376
0.6083628,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.513158114
0.66919908,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.564473926
0.73611899,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.62092132
0.80973089,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.683013453
0.89070398,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.751314799
0.97977438,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.826446281
1.07775182,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,0.909090911
1.185527,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1
1.3040797,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.1
1.43448767,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.21
1.57793644,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.331000003
1.73573008,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.464099999
1.90930309,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.610510001
2.1002334,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.771561002
2.31025674,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,1.948717102
2.54128241,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,2.143588809
2.79541065,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,2.357947689
3.07495172,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,2.593742462
3.38244689,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,2.853116707
3.72069158,27.71428571,27.75,27.75,27.75,Gkp,period_data_Gkp.csv,0,0,0,0,3.138428378
