Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
29.8151916,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.217629136
32.79671076,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.239392049
36.07638184,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.263331254
39.68402002,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.28966438
43.65242203,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.318630818
48.01766423,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.350493899
52.81943065,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.385543289
58.10137372,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.424097618
63.91151109,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.46650738
70.3026622,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.513158118
77.33292842,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.56447393
85.06622126,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.620921323
93.57284339,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.683013455
102.9301277,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.751314801
113.2231405,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.826446281
124.5454546,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,0.909090909
137,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1
150.7,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.1
165.77,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.21
182.347,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.331
200.5817,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.4641
220.63987,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.61051
242.703857,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.771561
266.9742427,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,1.9487171
293.671667,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,2.14358881
323.0388337,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,2.357947691
355.342717,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,2.59374246
390.8769887,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,2.853116706
429.9646876,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,3.138428377
472.9611564,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,3.452271214
520.257272,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,3.797498336
572.2829992,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,4.177248169
629.5112991,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,4.594972986
692.462429,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,5.054470285
761.708672,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,5.559917314
837.8795391,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,6.115909045
921.6674931,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,6.727499949
1013.834242,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,7.400249944
1115.217667,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,8.140274939
1226.739433,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,8.954302433
1349.413377,24,24,24,24,kmpac,period_data_kmpac.csv,0,0,0,0,9.849732676
727.1263328,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.101525598
799.8389661,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.111678158
879.8228627,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.122845974
967.805149,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.135130571
1064.585664,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.148643628
1171.04423,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.163507991
1288.148653,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.17985879
1416.963519,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.197844669
1558.659871,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.217629136
1714.525858,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.239392049
1885.978443,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.263331254
2074.576288,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.28966438
2282.033916,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.318630818
2510.237308,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.350493899
2761.261039,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.385543289
3037.387143,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.424097618
3341.125857,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.46650738
3675.238443,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.513158118
4042.762287,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.56447393
4447.038516,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.620921323
4891.742367,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.683013455
5380.916604,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.751314801
5919.008264,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.826446281
6510.909091,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,0.909090909
7162,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1
7878.2,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.1
8666.02,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.21
9532.622,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.331
10485.8842,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.4641
11534.47262,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.61051
12687.91988,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.771561
13956.71187,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,1.9487171
15352.38306,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,2.14358881
16887.62136,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,2.357947691
18576.3835,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,2.59374246
20434.02185,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,2.853116706
22477.42403,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,3.138428377
24725.16644,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,3.452271214
27197.68308,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,3.797498336
29917.45139,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,4.177248169
32909.19653,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,4.594972986
36200.11618,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,5.054470285
39820.1278,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,5.559917313
43802.14058,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,6.115909045
48182.35464,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,6.727499949
53000.5901,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,7.400249944
58300.64911,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,8.140274939
64130.71402,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,8.954302433
70543.78542,24,24,24,24,kmpbc,period_data_kmpbc.csv,0,0,0,0,9.849732676
0.088043,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.1015256
0.0968473,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.11167816
0.10653203,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.122845976
0.11718523,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.13513057
0.12890375,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.148643623
0.14179413,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.163507991
0.15597354,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.179858787
0.1715709,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.197844673
0.18872799,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.21762914
0.20760079,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.239392055
0.22836086,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.26333125
0.25119695,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.28966438
0.27631665,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.318630823
0.30394831,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.3504939
0.33434314,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.385543289
0.36777745,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.424097613
0.4045552,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.46650738
0.44501072,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.513158118
0.48951179,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.564473928
0.53846297,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.620921321
0.59230927,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.683013457
0.6515402,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.751314806
0.71669421,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.826446275
0.78836364,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,0.909090913
0.8672,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1
0.95392,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.1
1.049312,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.21
1.1542432,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.331
1.26966752,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.4641
1.39663427,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.610509998
1.5362977,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.771561001
1.68992747,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,1.948717101
1.85892022,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,2.143588815
2.04481224,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,2.357947694
2.24929346,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,2.593742458
2.47422281,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,2.853116709
2.72164509,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,3.138428379
2.9938096,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,3.452271218
3.29319056,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,3.797498339
3.62250961,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,4.177248167
3.98476057,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,4.594972982
4.38323663,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,5.054470284
4.82156029,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,5.559917309
5.30371632,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,6.115909041
5.83408796,24,24,24,24,p1,period_data_p1.csv,0,0,0,0,6.727499954
6.41749675,23.875,23.77777778,23.77777778,24,p1,period_data_p1.csv,-0.125,-0.222222222,-0.222222222,0,7.400249942
7.05924643,31,27,31,24.11111111,p1,period_data_p1.csv,7,3,7,0.111111111,8.140274942
7.76517107,25,23.11111111,25.875,24,p1,period_data_p1.csv,1,-0.888888889,1.875,0,8.954302433
8.54168818,24,,,,p1,period_data_p1.csv,0,,,,9.84973268
0.02414279,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.10152561
0.02655707,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.111678175
0.02921277,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.122845963
0.03213405,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.135130572
0.03534745,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.148643608
0.0388822,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.16350799
0.04277042,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.179858789
0.04704746,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.197844659
0.05175221,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.217629142
0.05692743,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.239392052
0.06262017,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.263331245
0.06888219,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.289664382
0.07577041,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.318630824
0.08334745,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.350493902
0.09168219,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.385543272
0.10085041,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.424097603
0.11093546,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.466507401
0.122029,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.513158116
0.1342319,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.564473928
0.14765509,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.62092132
0.1624206,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.683013457
0.17866266,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.751314802
0.19652893,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.826446299
0.21618182,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,0.909090917
0.2378,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1
0.26158,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.1
0.287738,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.21
0.3165118,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.331
0.34816298,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.4641
0.38297928,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.610510008
0.42127721,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.771561018
0.46340493,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,1.948717115
0.50974542,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,2.143588814
0.56071996,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,2.357947687
0.61679196,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,2.593742473
0.67847115,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,2.853116695
0.74631827,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,3.138428385
0.82095009,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,3.452271194
0.9030451,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,3.797498318
0.99334961,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,4.17724815
1.09268458,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,4.594973003
1.20195303,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,5.054470269
1.32214834,24,24,24,24,p1L,period_data_p1L.csv,0,0,0,0,5.559917325
1.45436317,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,6.115909041
1.59979949,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,6.727499958
1.75977944,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,7.400249958
1.93575738,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,8.140274937
2.12933312,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,8.954302439
2.34226643,24,24,24,11.94736842,p1L,period_data_p1L.csv,0,0,0,-12.05263158,9.849732675
0.07977881,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.101525592
0.0877567,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.111678162
0.09653237,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.122845979
0.1061856,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.135130568
0.11680416,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.148643624
0.12848458,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.163507992
0.14133304,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.179858794
0.15546634,24,12.21052632,24,24,p2,period_data_p2.csv,0,-11.78947368,0,0,0.197844668
0.17101297,24,11.68421053,24,24,p2,period_data_p2.csv,0,-12.31578947,0,0,0.21762913
0.18811427,24,11.68421053,24,24,p2,period_data_p2.csv,0,-12.31578947,0,0,0.239392046
0.2069257,36.16666667,24,36.16666667,24.11111111,p2,period_data_p2.csv,12.16666667,0,12.16666667,0.111111111,0.263331255
0.22761827,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.28966438
0.2503801,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.318630822
0.27541811,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.350493904
0.30295992,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.385543293
0.33325591,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.42409762
0.3665815,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.466507381
0.40323965,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.513158119
0.44356361,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.564473925
0.48791998,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.620921329
0.53671197,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.683013451
0.59038317,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.7513148
0.64942149,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.826446284
0.71436364,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,0.909090914
0.7858,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1
0.86438,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.1
0.950818,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.21
1.0458998,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.331
1.15048978,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.4641
1.26553876,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.610510003
1.39209263,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.771560995
1.5313019,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,1.948717104
1.68443209,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,2.143588814
1.8528753,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,2.357947697
2.03816283,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,2.593742466
2.24197911,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,2.853116709
2.46617702,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,3.138428379
2.71279472,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,3.452271214
2.98407419,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,3.797498333
3.28248161,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,4.177248167
3.61072977,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,4.594972983
3.97180275,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,5.054470285
4.36898302,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,5.559917307
4.80588133,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,6.115909048
5.28646946,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,6.727499949
5.81511641,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,7.400249949
6.39662805,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,8.140274943
7.03629085,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,8.954302431
7.73991994,24,24,24,24,p2,period_data_p2.csv,0,0,0,0,9.84973268
0.06235702,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.101525594
0.06859272,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.11167815
0.075452,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.122845979
0.0829972,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.135130576
0.09129692,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.148643634
0.10042661,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.163507994
0.11046927,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.179858792
0.1215162,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.197844676
0.13366782,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.217629144
0.1470346,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.239392055
0.16173806,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.26333126
0.17791186,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.289664376
0.19570305,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.318630821
0.21527335,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.350493894
0.23680069,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.385543292
0.26048076,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.424097623
0.28652883,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.466507375
0.31518172,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.513158124
0.34669989,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.564473934
0.38136988,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.620921329
0.41950686,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.683013448
0.46145755,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.7513148
0.50760331,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.826446288
0.55836364,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,0.909090915
0.6142,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1
0.67562,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.1
0.743182,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.21
0.8175002,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.331
0.89925022,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.4641
0.98917524,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.610509997
1.08809277,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.771561006
1.19690204,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,1.948717095
1.31659225,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,2.143588815
1.44825147,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,2.357947688
1.59307662,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,2.593742462
1.75238428,24,24,24,24,p3,period_data_p3.csv,0,0,0,0,2.853116705
1.92762271,24,24,24,11.94736842,p3,period_data_p3.csv,0,0,0,-12.05263158,3.138428378
2.12038498,24,24,24,11.94736842,p3,period_data_p3.csv,0,0,0,-12.05263158,3.452271215
2.33242348,24,24,24,11.94736842,p3,period_data_p3.csv,0,0,0,-12.05263158,3.797498339
2.56566583,24,24,24,11.89473684,p3,period_data_p3.csv,0,0,0,-12.10526316,4.177248176
2.82223241,24,24,24,11.89473684,p3,period_data_p3.csv,0,0,0,-12.10526316,4.594972989
3.10445565,24.11111111,24,24.11111111,11.89473684,p3,period_data_p3.csv,0.111111111,0,0.111111111,-12.10526316,5.054470287
3.41490121,26.5,26.25,26.25,19.45454545,p3,period_data_p3.csv,2.5,2.25,2.25,-4.545454545,5.559917307
3.75639134,27.5,27.375,27.5,19.63636364,p3,period_data_p3.csv,3.5,3.375,3.5,-4.363636364,6.115909052
4.13203047,27.5,27.375,27.85714286,19.72727273,p3,period_data_p3.csv,3.5,3.375,3.857142857,-4.272727273,6.727499951
4.54523352,28,28,28,21.8,p3,period_data_p3.csv,4,4,4,-2.2,7.400249951
4.99975687,28.71428571,28.85714286,28.85714286,24.77777778,p3,period_data_p3.csv,4.714285714,4.857142857,4.857142857,0.777777778,8.140274943
5.49973255,29.71428571,30,29.28571429,25.11111111,p3,period_data_p3.csv,5.714285714,6,5.285714286,1.111111111,8.954302426
6.04970581,29.85714286,29.42857143,29.66666667,21.5,p3,period_data_p3.csv,5.857142857,5.428571429,5.666666667,-2.5,9.849732677
0.11431782,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.101525595
0.12574961,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.111678162
0.13832457,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.122845977
0.15215702,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.135130568
0.16737273,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.148643632
0.18411,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.163507993
0.202521,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.179858792
0.2227731,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.197844671
0.24505041,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.217629139
0.26955545,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.239392052
0.29651099,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.263331252
0.32616209,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.289664378
0.3587783,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.318630817
0.39465613,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.350493899
0.43412174,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.385543286
0.47753392,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.42409762
0.52528731,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.46650738
0.57781604,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.513158117
0.63559765,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.564473934
0.69915741,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.620921323
0.76907315,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.683013455
0.84598047,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.751314805
0.93057851,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.826446279
1.02363636,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,0.909090906
1.126,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1
1.2386,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.1
1.36246,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.21
1.498706,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.331
1.6485766,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.4641
1.81343426,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.61051
1.99477769,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.771561004
2.19425545,24,24,24,24,p4,period_data_p4.csv,0,0,0,0,1.948717096
